year,gennme,prodnme,state,quarter,suppression,totalRX
2015,Acetaminophen/Oxycodone Hydrochloride,PERCOCET,AK,3,F,24
2015,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,AK,3,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,AK,3,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,AK,3,T,0
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,AK,3,T,0
2015,Codeine Sulfate,CODEINE SULFATE,AK,3,T,0
2015,Fentanyl,FENTANYL,AK,3,F,31
2015,Fentanyl,FENTANYL,AK,3,T,0
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,AK,3,F,326
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,AK,3,T,0
2015,Fentanyl,SUBSYS,AK,3,T,0
2015,Fentanyl Citrate,FENTANYL CITRATE,AK,3,F,655
2015,Fentanyl Citrate,FENTANYL CITRATE,AK,3,T,0
2015,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,AK,3,F,66
2015,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,AK,3,T,0
2015,Hydromorphone Hydrochloride,DILAUDID,AK,3,T,0
2015,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,AK,3,F,729
2015,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,AK,3,T,0
2015,Meperidine Hydrochloride,DEMEROL,AK,3,F,13
2015,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,AK,3,F,18
2015,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,AK,3,T,0
2015,Meperidine Hydrochloride,MEPERIDINE HCL,AK,3,F,53
2015,Meperidine Hydrochloride,MEPERIDINE HCL,AK,3,T,0
2015,Methadone Hydrochloride,METHADONE HCL,AK,3,F,245
2015,Methadone Hydrochloride,METHADONE HCL,AK,3,T,0
2015,Methadone Hydrochloride,METHADONE HCL CONCENTRATE,AK,3,T,0
2015,Morphine Sulfate,AVINZA,AK,3,T,0
2015,Morphine Sulfate,DURAMORPH,AK,3,T,0
2015,Morphine Sulfate,MORPHINE SULFATE,AK,3,F,1640
2015,Morphine Sulfate,MORPHINE SULFATE,AK,3,T,0
2015,Oxycodone Hydrochloride,OXYCODONE HCL,AK,3,F,1088
2015,Oxycodone Hydrochloride,OXYCODONE HCL,AK,3,T,0
2015,Oxycodone Hydrochloride,OXYCONTIN,AK,3,F,390
2015,Oxycodone Hydrochloride,OXYCONTIN,AK,3,T,0
2015,Oxymorphone Hydrochloride,OPANA ER,AK,3,T,0
2015,Oxymorphone Hydrochloride,OXYMORPHONE HCL,AK,3,T,0
2015,Tramadol Hydrochloride,TRAMADOL HCL,AK,3,F,1888
2015,Tramadol Hydrochloride,TRAMADOL HCL,AK,3,T,0
2015,Tramadol Hydrochloride,ULTRAM,AK,3,T,0
2015,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,AK,4,F,14
2015,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,AK,4,T,0
2015,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,AK,4,F,164
2015,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,AK,4,F,7666
2015,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,AK,4,T,0
2015,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,AK,4,T,0
2015,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,AK,4,F,3742
2015,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,AK,4,T,0
2015,Acetaminophen/Oxycodone Hydrochloride,PERCOCET,AK,4,F,15
2015,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,AK,4,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,AK,4,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,AK,4,T,0
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,AK,4,T,0
2015,Codeine Sulfate,CODEINE SULFATE,AK,4,T,0
2015,Fentanyl,FENTANYL,AK,4,F,22
2015,Fentanyl,FENTANYL,AK,4,T,0
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,AK,4,F,330
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,AK,4,T,0
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM NOVAPLUS,AK,4,T,0
2015,Fentanyl,SUBSYS,AK,4,T,0
2015,Fentanyl Citrate,FENTANYL CITRATE,AK,4,F,575
2015,Fentanyl Citrate,FENTANYL CITRATE,AK,4,T,0
2015,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,AK,4,F,60
2015,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,AK,4,T,0
2015,Hydromorphone Hydrochloride,DILAUDID,AK,4,T,0
2015,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,AK,4,F,725
2015,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,AK,4,T,0
2015,Meperidine Hydrochloride,DEMEROL,AK,4,T,0
2015,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,AK,4,F,29
2015,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,AK,4,T,0
2015,Meperidine Hydrochloride,MEPERIDINE HCL,AK,4,F,23
2015,Meperidine Hydrochloride,MEPERIDINE HCL,AK,4,T,0
2015,Methadone Hydrochloride,METHADONE HCL,AK,4,F,213
2015,Methadone Hydrochloride,METHADONE HCL,AK,4,T,0
2015,Morphine Sulfate,DURAMORPH,AK,4,T,0
2015,Morphine Sulfate,MORPHINE SULFATE,AK,4,F,1558
2015,Morphine Sulfate,MORPHINE SULFATE,AK,4,T,0
2015,Oxycodone Hydrochloride,OXYCODONE HCL,AK,4,F,1089
2015,Oxycodone Hydrochloride,OXYCODONE HCL,AK,4,T,0
2015,Oxycodone Hydrochloride,OXYCONTIN,AK,4,F,386
2015,Oxycodone Hydrochloride,OXYCONTIN,AK,4,T,0
2015,Oxymorphone Hydrochloride,OPANA ER,AK,4,T,0
2015,Oxymorphone Hydrochloride,OXYMORPHONE HCL,AK,4,T,0
2015,Tramadol Hydrochloride,TRAMADOL HCL,AK,4,F,1820
2015,Tramadol Hydrochloride,TRAMADOL HCL,AK,4,T,0
2015,Tramadol Hydrochloride,ULTRAM,AK,4,T,0
2015,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,AZ,1,F,709
2015,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,AZ,1,T,0
2015,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,AZ,1,T,0
2015,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,AZ,1,F,70347
2015,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,AZ,1,T,0
2015,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,AZ,1,F,3651
2015,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,AZ,1,F,62939
2015,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,AZ,1,T,0
2015,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,AZ,1,F,83
2015,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,AZ,1,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,AZ,1,F,92
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,AZ,1,F,123
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,AZ,1,T,0
2015,Aspirin/Carisoprodol/Codeine Phosphate,CARISOPRODOL/ASPIRIN/CODEINE,AZ,1,T,0
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,AZ,1,F,40
2015,Codeine Sulfate,CODEINE SULFATE,AZ,1,F,41
2015,Codeine Sulfate,CODEINE SULFATE,AZ,1,T,0
2015,Fentanyl,FENTANYL,AZ,1,F,1473
2015,Fentanyl,FENTANYL,AZ,1,T,0
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,AZ,1,F,1767
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,AZ,1,T,0
2015,Fentanyl,SUBSYS,AZ,1,T,0
2015,Fentanyl Citrate,FENTANYL CITRATE,AZ,1,T,0
2015,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,AZ,1,F,556
2015,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,AZ,1,T,0
2015,Hydromorphone Hydrochloride,EXALGO,AZ,1,T,0
2015,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,AZ,1,F,2738
2015,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,AZ,1,T,0
2015,Ibuprofen/Oxycodone Hydrochloride,OXYCODONE HCL-IBUPROFEN,AZ,1,T,0
2015,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,AZ,1,T,0
2015,Meperidine Hydrochloride,MEPERIDINE HCL,AZ,1,F,169
2015,Meperidine Hydrochloride,MEPERIDINE HCL,AZ,1,T,0
2015,Methadone Hydrochloride,METHADONE HCL,AZ,1,F,2430
2015,Methadone Hydrochloride,METHADONE HCL,AZ,1,T,0
2015,Methadone Hydrochloride,METHADONE HCL INTENSOL,AZ,1,T,0
2015,Morphine Sulfate,MORPHINE SULFATE,AZ,1,F,21612
2015,Morphine Sulfate,MORPHINE SULFATE,AZ,1,T,0
2015,Oxycodone Hydrochloride,OXYCODONE HCL,AZ,1,F,50927
2015,Oxycodone Hydrochloride,OXYCODONE HCL,AZ,1,T,0
2015,Oxycodone Hydrochloride,OXYCONTIN,AZ,1,F,2323
2015,Oxycodone Hydrochloride,OXYCONTIN,AZ,1,T,0
2015,Oxymorphone Hydrochloride,OPANA,AZ,1,T,0
2015,Oxymorphone Hydrochloride,OPANA ER,AZ,1,F,107
2015,Oxymorphone Hydrochloride,OPANA ER,AZ,1,T,0
2015,Oxymorphone Hydrochloride,OXYMORPHONE HCL,AZ,1,F,194
2015,Oxymorphone Hydrochloride,OXYMORPHONE HCL,AZ,1,T,0
2015,Tramadol Hydrochloride,CONZIP,AZ,1,T,0
2015,Tramadol Hydrochloride,TRAMADOL HCL,AZ,1,F,32473
2015,Tramadol Hydrochloride,TRAMADOL HCL,AZ,1,T,0
2015,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,AZ,2,F,926
2015,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,AZ,2,T,0
2015,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,AZ,2,F,43
2015,Acetaminophen/Codeine Phosphate,TYLENOL WITH CODEINE NO. 4,AZ,2,T,0
2015,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,AZ,2,F,88600
2015,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,AZ,2,T,0
2015,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,AZ,2,F,3121
2015,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,AZ,2,T,0
2015,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,AZ,2,F,79216
2015,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,AZ,2,T,0
2015,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,AZ,2,F,136
2015,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,AZ,2,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,AZ,2,F,85
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,AZ,2,F,181
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,AZ,2,T,0
2015,Aspirin/Carisoprodol/Codeine Phosphate,CARISOPRODOL/ASPIRIN/CODEINE,AZ,2,T,0
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,AZ,2,F,67
2015,Codeine Sulfate,CODEINE SULFATE,AZ,2,F,33
2015,Codeine Sulfate,CODEINE SULFATE,AZ,2,T,0
2015,Fentanyl,FENTANYL,AZ,2,F,1907
2015,Fentanyl,FENTANYL,AZ,2,T,0
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,AZ,2,F,2562
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,AZ,2,T,0
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM NOVAPLUS,AZ,2,T,0
2015,Fentanyl,SUBSYS,AZ,2,T,0
2015,Fentanyl Citrate,FENTANYL CITRATE,AZ,2,T,0
2015,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,AZ,2,F,668
2015,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,AZ,2,T,0
2015,Hydromorphone Hydrochloride,EXALGO,AZ,2,T,0
2015,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,AZ,2,F,3823
2015,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,AZ,2,T,0
2015,Levorphanol Tartrate,LEVORPHANOL TARTRATE,AZ,2,T,0
2015,Meperidine Hydrochloride,MEPERIDINE HCL,AZ,2,F,216
2015,Meperidine Hydrochloride,MEPERIDINE HCL,AZ,2,T,0
2015,Methadone Hydrochloride,METHADONE HCL,AZ,2,F,3150
2015,Methadone Hydrochloride,METHADONE HCL,AZ,2,T,0
2015,Methadone Hydrochloride,METHADONE HCL INTENSOL,AZ,2,T,0
2015,Methadone Hydrochloride,METHADOSE,AZ,2,T,0
2015,Morphine Sulfate,MORPHINE SULFATE,AZ,2,F,27964
2015,Morphine Sulfate,MORPHINE SULFATE,AZ,2,T,0
2015,Oxycodone Hydrochloride,OXYCODONE HCL,AZ,2,F,64539
2015,Oxycodone Hydrochloride,OXYCODONE HCL,AZ,2,T,0
2015,Oxycodone Hydrochloride,OXYCONTIN,AZ,2,F,3087
2015,Oxycodone Hydrochloride,OXYCONTIN,AZ,2,T,0
2015,Oxymorphone Hydrochloride,OPANA,AZ,2,T,0
2015,Oxymorphone Hydrochloride,OPANA ER,AZ,2,F,169
2015,Oxymorphone Hydrochloride,OPANA ER,AZ,2,T,0
2015,Oxymorphone Hydrochloride,OXYMORPHONE HCL,AZ,2,F,301
2015,Oxymorphone Hydrochloride,OXYMORPHONE HCL,AZ,2,T,0
2015,Tramadol Hydrochloride,CONZIP,AZ,2,T,0
2015,Tramadol Hydrochloride,TRAMADOL HCL,AZ,2,F,38761
2015,Tramadol Hydrochloride,TRAMADOL HCL,AZ,2,T,0
2015,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,AZ,3,F,857
2015,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,AZ,3,T,0
2015,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,AZ,3,F,1376
2015,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,AZ,3,T,0
2015,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,AZ,3,F,84380
2015,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,AZ,3,T,0
2015,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,AZ,3,F,2238
2015,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,AZ,3,T,0
2015,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,AZ,3,F,78800
2015,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,AZ,3,T,0
2015,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,AZ,3,F,107
2015,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,AZ,3,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,AZ,3,F,72
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,AZ,3,F,165
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,AZ,3,T,0
2015,Aspirin/Carisoprodol/Codeine Phosphate,CARISOPRODOL/ASPIRIN/CODEINE,AZ,3,T,0
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,AZ,3,F,37
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,AZ,3,T,0
2015,Codeine Sulfate,CODEINE SULFATE,AZ,3,F,44
2015,Codeine Sulfate,CODEINE SULFATE,AZ,3,T,0
2015,Fentanyl,FENTANYL,AZ,3,F,1834
2015,Fentanyl,FENTANYL,AZ,3,T,0
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,AZ,3,F,2486
