year,gennme,state,quarter,suppression,totalRX
2015,Hydrocodone Bitartrate/Ibuprofen,AK,3,F,66
2015,Hydrocodone Bitartrate/Ibuprofen,AK,3,T,0
2015,Hydromorphone Hydrochloride,AK,3,F,729
2015,Hydromorphone Hydrochloride,AK,3,T,0
2015,Meperidine Hydrochloride,AK,3,F,84
2015,Meperidine Hydrochloride,AK,3,T,0
2015,Methadone Hydrochloride,AK,3,F,245
2015,Methadone Hydrochloride,AK,3,T,0
2015,Morphine Sulfate,AK,3,F,1640
2015,Morphine Sulfate,AK,3,T,0
2015,Oxycodone Hydrochloride,AK,3,F,1478
2015,Oxycodone Hydrochloride,AK,3,T,0
2015,Oxymorphone Hydrochloride,AK,3,T,0
2015,Tramadol Hydrochloride,AK,3,F,1888
2015,Tramadol Hydrochloride,AK,3,T,0
2015,APAP/Butalbital/Caff/Codeine Phos,AK,4,F,14
2015,APAP/Butalbital/Caff/Codeine Phos,AK,4,T,0
2015,Acetaminophen/Codeine Phosphate,AK,4,F,164
2015,Acetaminophen/Hydrocodone Bitartrate,AK,4,F,7666
2015,Acetaminophen/Hydrocodone Bitartrate,AK,4,T,0
2015,Acetaminophen/Oxycodone Hydrochloride,AK,4,F,3757
2015,Acetaminophen/Oxycodone Hydrochloride,AK,4,T,0
2015,Acetaminophen/Tramadol Hydrochloride,AK,4,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,AK,4,T,0
2015,Aspirin/Oxycodone Hydrochloride,AK,4,T,0
2015,Codeine Sulfate,AK,4,T,0
2015,Fentanyl,AK,4,F,352
2015,Fentanyl,AK,4,T,0
2015,Fentanyl Citrate,AK,4,F,575
2015,Fentanyl Citrate,AK,4,T,0
2015,Hydrocodone Bitartrate/Ibuprofen,AK,4,F,60
2015,Hydrocodone Bitartrate/Ibuprofen,AK,4,T,0
2015,Hydromorphone Hydrochloride,AK,4,F,725
2015,Hydromorphone Hydrochloride,AK,4,T,0
2015,Meperidine Hydrochloride,AK,4,F,52
2015,Meperidine Hydrochloride,AK,4,T,0
2015,Methadone Hydrochloride,AK,4,F,213
2015,Methadone Hydrochloride,AK,4,T,0
2015,Morphine Sulfate,AK,4,F,1558
2015,Morphine Sulfate,AK,4,T,0
2015,Oxycodone Hydrochloride,AK,4,F,1475
2015,Oxycodone Hydrochloride,AK,4,T,0
2015,Oxymorphone Hydrochloride,AK,4,T,0
2015,Tramadol Hydrochloride,AK,4,F,1820
2015,Tramadol Hydrochloride,AK,4,T,0
2015,APAP/Butalbital/Caff/Codeine Phos,AZ,1,F,709
2015,APAP/Butalbital/Caff/Codeine Phos,AZ,1,T,0
2015,Acetaminophen/Codeine Phosphate,AZ,1,T,0
2015,Acetaminophen/Hydrocodone Bitartrate,AZ,1,F,70347
2015,Acetaminophen/Hydrocodone Bitartrate,AZ,1,T,0
2015,Acetaminophen/Oxycodone Hydrochloride,AZ,1,F,66590
2015,Acetaminophen/Oxycodone Hydrochloride,AZ,1,T,0
2015,Acetaminophen/Tramadol Hydrochloride,AZ,1,F,83
2015,Acetaminophen/Tramadol Hydrochloride,AZ,1,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,AZ,1,F,215
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,AZ,1,T,0
2015,Aspirin/Carisoprodol/Codeine Phosphate,AZ,1,T,0
2015,Aspirin/Oxycodone Hydrochloride,AZ,1,F,40
2015,Codeine Sulfate,AZ,1,F,41
2015,Codeine Sulfate,AZ,1,T,0
2015,Fentanyl,AZ,1,F,3240
2015,Fentanyl,AZ,1,T,0
2015,Fentanyl Citrate,AZ,1,T,0
2015,Hydrocodone Bitartrate/Ibuprofen,AZ,1,F,556
2015,Hydrocodone Bitartrate/Ibuprofen,AZ,1,T,0
2015,Hydromorphone Hydrochloride,AZ,1,F,2738
2015,Hydromorphone Hydrochloride,AZ,1,T,0
2015,Ibuprofen/Oxycodone Hydrochloride,AZ,1,T,0
2015,Meperidine Hydrochloride,AZ,1,F,169
2015,Meperidine Hydrochloride,AZ,1,T,0
2015,Methadone Hydrochloride,AZ,1,F,2430
2015,Methadone Hydrochloride,AZ,1,T,0
2015,Morphine Sulfate,AZ,1,F,21612
2015,Morphine Sulfate,AZ,1,T,0
2015,Oxycodone Hydrochloride,AZ,1,F,53250
2015,Oxycodone Hydrochloride,AZ,1,T,0
2015,Oxymorphone Hydrochloride,AZ,1,F,301
2015,Oxymorphone Hydrochloride,AZ,1,T,0
2015,Tramadol Hydrochloride,AZ,1,F,32473
2015,Tramadol Hydrochloride,AZ,1,T,0
2015,APAP/Butalbital/Caff/Codeine Phos,AZ,2,F,926
2015,APAP/Butalbital/Caff/Codeine Phos,AZ,2,T,0
2015,Acetaminophen/Codeine Phosphate,AZ,2,F,43
2015,Acetaminophen/Codeine Phosphate,AZ,2,T,0
2015,Acetaminophen/Hydrocodone Bitartrate,AZ,2,F,88600
2015,Acetaminophen/Hydrocodone Bitartrate,AZ,2,T,0
2015,Acetaminophen/Oxycodone Hydrochloride,AZ,2,F,82337
2015,Acetaminophen/Oxycodone Hydrochloride,AZ,2,T,0
2015,Acetaminophen/Tramadol Hydrochloride,AZ,2,F,136
2015,Acetaminophen/Tramadol Hydrochloride,AZ,2,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,AZ,2,F,266
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,AZ,2,T,0
2015,Aspirin/Carisoprodol/Codeine Phosphate,AZ,2,T,0
2015,Aspirin/Oxycodone Hydrochloride,AZ,2,F,67
2015,Codeine Sulfate,AZ,2,F,33
2015,Codeine Sulfate,AZ,2,T,0
2015,Fentanyl,AZ,2,F,4469
2015,Fentanyl,AZ,2,T,0
2015,Fentanyl Citrate,AZ,2,T,0
2015,Hydrocodone Bitartrate/Ibuprofen,AZ,2,F,668
2015,Hydrocodone Bitartrate/Ibuprofen,AZ,2,T,0
2015,Hydromorphone Hydrochloride,AZ,2,F,3823
2015,Hydromorphone Hydrochloride,AZ,2,T,0
2015,Levorphanol Tartrate,AZ,2,T,0
2015,Meperidine Hydrochloride,AZ,2,F,216
2015,Meperidine Hydrochloride,AZ,2,T,0
2015,Methadone Hydrochloride,AZ,2,F,3150
2015,Methadone Hydrochloride,AZ,2,T,0
2015,Morphine Sulfate,AZ,2,F,27964
2015,Morphine Sulfate,AZ,2,T,0
2015,Oxycodone Hydrochloride,AZ,2,F,67626
2015,Oxycodone Hydrochloride,AZ,2,T,0
2015,Oxymorphone Hydrochloride,AZ,2,F,470
2015,Oxymorphone Hydrochloride,AZ,2,T,0
2015,Tramadol Hydrochloride,AZ,2,F,38761
2015,Tramadol Hydrochloride,AZ,2,T,0
2015,APAP/Butalbital/Caff/Codeine Phos,AZ,3,F,857
2015,APAP/Butalbital/Caff/Codeine Phos,AZ,3,T,0
2015,Acetaminophen/Codeine Phosphate,AZ,3,F,1376
2015,Acetaminophen/Codeine Phosphate,AZ,3,T,0
2015,Acetaminophen/Hydrocodone Bitartrate,AZ,3,F,84380
2015,Acetaminophen/Hydrocodone Bitartrate,AZ,3,T,0
2015,Acetaminophen/Oxycodone Hydrochloride,AZ,3,F,81038
2015,Acetaminophen/Oxycodone Hydrochloride,AZ,3,T,0
2015,Acetaminophen/Tramadol Hydrochloride,AZ,3,F,107
2015,Acetaminophen/Tramadol Hydrochloride,AZ,3,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,AZ,3,F,237
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,AZ,3,T,0
2015,Aspirin/Carisoprodol/Codeine Phosphate,AZ,3,T,0
2015,Aspirin/Oxycodone Hydrochloride,AZ,3,F,37
2015,Aspirin/Oxycodone Hydrochloride,AZ,3,T,0
2015,Codeine Sulfate,AZ,3,F,44
2015,Codeine Sulfate,AZ,3,T,0
2015,Fentanyl,AZ,3,F,4320
2015,Fentanyl,AZ,3,T,0
2015,Fentanyl Citrate,AZ,3,T,0
2015,Hydrocodone Bitartrate/Ibuprofen,AZ,3,F,645
2015,Hydrocodone Bitartrate/Ibuprofen,AZ,3,T,0
2015,Hydromorphone Hydrochloride,AZ,3,F,3723
2015,Hydromorphone Hydrochloride,AZ,3,T,0
2015,Levorphanol Tartrate,AZ,3,T,0
2015,Meperidine Hydrochloride,AZ,3,F,204
2015,Meperidine Hydrochloride,AZ,3,T,0
2015,Methadone Hydrochloride,AZ,3,F,2834
2015,Methadone Hydrochloride,AZ,3,T,0
2015,Morphine Sulfate,AZ,3,F,26058
2015,Morphine Sulfate,AZ,3,T,0
2015,Morphine Sulfate/Naltrexone Hydrochloride,AZ,3,T,0
2015,Oxycodone Hydrochloride,AZ,3,F,67035
2015,Oxycodone Hydrochloride,AZ,3,T,0
2015,Oxymorphone Hydrochloride,AZ,3,F,564
2015,Oxymorphone Hydrochloride,AZ,3,T,0
2015,Tramadol Hydrochloride,AZ,3,F,37779
2015,Tramadol Hydrochloride,AZ,3,T,0
2015,APAP/Butalbital/Caff/Codeine Phos,AZ,4,F,711
2015,APAP/Butalbital/Caff/Codeine Phos,AZ,4,T,0
2015,Acetaminophen/Codeine Phosphate,AZ,4,F,3541
2015,Acetaminophen/Codeine Phosphate,AZ,4,T,0
2015,Acetaminophen/Hydrocodone Bitartrate,AZ,4,F,80933
2015,Acetaminophen/Hydrocodone Bitartrate,AZ,4,T,0
2015,Acetaminophen/Oxycodone Hydrochloride,AZ,4,F,75544
2015,Acetaminophen/Oxycodone Hydrochloride,AZ,4,T,0
2015,Acetaminophen/Tramadol Hydrochloride,AZ,4,F,112
2015,Acetaminophen/Tramadol Hydrochloride,AZ,4,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,AZ,4,F,267
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,AZ,4,T,0
2015,Aspirin/Carisoprodol/Codeine Phosphate,AZ,4,T,0
2015,Aspirin/Oxycodone Hydrochloride,AZ,4,F,35
2015,Aspirin/Oxycodone Hydrochloride,AZ,4,T,0
2015,Codeine Sulfate,AZ,4,F,38
2015,Codeine Sulfate,AZ,4,T,0
2015,Fentanyl,AZ,4,F,4055
2015,Fentanyl,AZ,4,T,0
2015,Fentanyl Citrate,AZ,4,T,0
2015,Hydrocodone Bitartrate/Ibuprofen,AZ,4,F,593
2015,Hydrocodone Bitartrate/Ibuprofen,AZ,4,T,0
2015,Hydromorphone Hydrochloride,AZ,4,F,3523
2015,Hydromorphone Hydrochloride,AZ,4,T,0
2015,Levorphanol Tartrate,AZ,4,T,0
2015,Meperidine Hydrochloride,AZ,4,F,169
2015,Meperidine Hydrochloride,AZ,4,T,0
2015,Methadone Hydrochloride,AZ,4,F,2685
2015,Methadone Hydrochloride,AZ,4,T,0
2015,Morphine Sulfate,AZ,4,F,25353
2015,Morphine Sulfate,AZ,4,T,0
2015,Morphine Sulfate/Naltrexone Hydrochloride,AZ,4,T,0
2015,Oxycodone Hydrochloride,AZ,4,F,65306
2015,Oxycodone Hydrochloride,AZ,4,T,0
2015,Oxymorphone Hydrochloride,AZ,4,F,784
2015,Oxymorphone Hydrochloride,AZ,4,T,0
2015,Tramadol Hydrochloride,AZ,4,F,35598
2015,Tramadol Hydrochloride,AZ,4,T,0
2015,APAP/Butalbital/Caff/Codeine Phos,CO,1,F,376
2015,APAP/Butalbital/Caff/Codeine Phos,CO,1,T,0
2015,Acetaminophen/Codeine Phosphate,CO,1,T,0
2015,Acetaminophen/Hydrocodone Bitartrate,CO,1,F,67943
2015,Acetaminophen/Hydrocodone Bitartrate,CO,1,T,0
2015,Acetaminophen/Oxycodone Hydrochloride,CO,1,F,58770
2015,Acetaminophen/Oxycodone Hydrochloride,CO,1,T,0
2015,Acetaminophen/Tramadol Hydrochloride,CO,1,F,533
2015,Acetaminophen/Tramadol Hydrochloride,CO,1,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CO,1,F,183
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CO,1,T,0
2015,Aspirin/Carisoprodol/Codeine Phosphate,CO,1,T,0
2015,Aspirin/Oxycodone Hydrochloride,CO,1,F,41
2015,Aspirin/Oxycodone Hydrochloride,CO,1,T,0
2015,Codeine Sulfate,CO,1,F,71
2015,Codeine Sulfate,CO,1,T,0
2015,Fentanyl,CO,1,F,3758
2015,Fentanyl,CO,1,T,0
2015,Fentanyl Citrate,CO,1,F,8479
2015,Fentanyl Citrate,CO,1,T,0
2015,Hydrocodone Bitartrate/Ibuprofen,CO,1,F,886
2015,Hydrocodone Bitartrate/Ibuprofen,CO,1,T,0
2015,Hydromorphone Hydrochloride,CO,1,F,10349
2015,Hydromorphone Hydrochloride,CO,1,T,0
2015,Meperidine Hydrochloride,CO,1,F,227
2015,Meperidine Hydrochloride,CO,1,T,0
2015,Methadone Hydrochloride,CO,1,F,2592
2015,Methadone Hydrochloride,CO,1,T,0
2015,Morphine Sulfate,CO,1,F,11818
2015,Morphine Sulfate,CO,1,T,0
2015,Oxycodone Hydrochloride,CO,1,F,30196
2015,Oxycodone Hydrochloride,CO,1,T,0
2015,Oxymorphone Hydrochloride,CO,1,F,210
2015,Oxymorphone Hydrochloride,CO,1,T,0
2015,Tramadol Hydrochloride,CO,1,F,28972
2015,Tramadol Hydrochloride,CO,1,T,0
2015,APAP/Butalbital/Caff/Codeine Phos,CO,2,F,320
2015,APAP/Butalbital/Caff/Codeine Phos,CO,2,T,0
2015,Acetaminophen/Codeine Phosphate,CO,2,F,44
2015,Acetaminophen/Hydrocodone Bitartrate,CO,2,F,61996
2015,Acetaminophen/Hydrocodone Bitartrate,CO,2,T,0
2015,Acetaminophen/Oxycodone Hydrochloride,CO,2,F,54951
2015,Acetaminophen/Oxycodone Hydrochloride,CO,2,T,0
2015,Acetaminophen/Tramadol Hydrochloride,CO,2,F,393
2015,Acetaminophen/Tramadol Hydrochloride,CO,2,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CO,2,F,186
2015,Aspirin/Carisoprodol/Codeine Phosphate,CO,2,T,0
2015,Aspirin/Oxycodone Hydrochloride,CO,2,F,49
2015,Codeine Sulfate,CO,2,F,52
2015,Codeine Sulfate,CO,2,T,0
2015,Fentanyl,CO,2,F,3677
2015,Fentanyl,CO,2,T,0
2015,Fentanyl Citrate,CO,2,F,7542
2015,Fentanyl Citrate,CO,2,T,0
2015,Hydrocodone Bitartrate/Ibuprofen,CO,2,F,812
2015,Hydrocodone Bitartrate/Ibuprofen,CO,2,T,0
2015,Hydromorphone Hydrochloride,CO,2,F,11107
2015,Hydromorphone Hydrochloride,CO,2,T,0
2015,Meperidine Hydrochloride,CO,2,F,178
2015,Meperidine Hydrochloride,CO,2,T,0
2015,Methadone Hydrochloride,CO,2,F,2302
2015,Methadone Hydrochloride,CO,2,T,0
2015,Morphine Sulfate,CO,2,F,11370
2015,Morphine Sulfate,CO,2,T,0
2015,Morphine Sulfate/Naltrexone Hydrochloride,CO,2,T,0
2015,Oxycodone Hydrochloride,CO,2,F,29540
2015,Oxycodone Hydrochloride,CO,2,T,0
2015,Oxymorphone Hydrochloride,CO,2,F,203
2015,Oxymorphone Hydrochloride,CO,2,T,0
2015,Tramadol Hydrochloride,CO,2,F,26163
2015,Tramadol Hydrochloride,CO,2,T,0
2015,APAP/Butalbital/Caff/Codeine Phos,CO,3,F,258
2015,APAP/Butalbital/Caff/Codeine Phos,CO,3,T,0
2015,Acetaminophen/Codeine Phosphate,CO,3,F,863
2015,Acetaminophen/Hydrocodone Bitartrate,CO,3,F,61380
2015,Acetaminophen/Hydrocodone Bitartrate,CO,3,T,0
2015,Acetaminophen/Oxycodone Hydrochloride,CO,3,F,56261
2015,Acetaminophen/Oxycodone Hydrochloride,CO,3,T,0
2015,Acetaminophen/Tramadol Hydrochloride,CO,3,F,302
2015,Acetaminophen/Tramadol Hydrochloride,CO,3,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CO,3,F,166
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CO,3,T,0
2015,Aspirin/Carisoprodol/Codeine Phosphate,CO,3,T,0
2015,Aspirin/Oxycodone Hydrochloride,CO,3,F,30
2015,Aspirin/Oxycodone Hydrochloride,CO,3,T,0
2015,Codeine Sulfate,CO,3,F,30
2015,Codeine Sulfate,CO,3,T,0
2015,Fentanyl,CO,3,F,3542
2015,Fentanyl,CO,3,T,0
2015,Fentanyl Citrate,CO,3,F,4557
2015,Fentanyl Citrate,CO,3,T,0
2015,Hydrocodone Bitartrate/Ibuprofen,CO,3,F,693
2015,Hydrocodone Bitartrate/Ibuprofen,CO,3,T,0
2015,Hydromorphone Hydrochloride,CO,3,F,9022
2015,Hydromorphone Hydrochloride,CO,3,T,0
2015,Ibuprofen/Oxycodone Hydrochloride,CO,3,T,0
2015,Meperidine Hydrochloride,CO,3,F,127
2015,Meperidine Hydrochloride,CO,3,T,0
2015,Methadone Hydrochloride,CO,3,F,2208
2015,Methadone Hydrochloride,CO,3,T,0
2015,Morphine Sulfate,CO,3,F,10077
2015,Morphine Sulfate,CO,3,T,0
2015,Morphine Sulfate/Naltrexone Hydrochloride,CO,3,T,0
2015,Oxycodone Hydrochloride,CO,3,F,29877
2015,Oxycodone Hydrochloride,CO,3,T,0
2015,Oxymorphone Hydrochloride,CO,3,F,182
2015,Oxymorphone Hydrochloride,CO,3,T,0
2015,Tramadol Hydrochloride,CO,3,F,26433
2015,Tramadol Hydrochloride,CO,3,T,0
2015,APAP/Butalbital/Caff/Codeine Phos,CO,4,F,277
2015,APAP/Butalbital/Caff/Codeine Phos,CO,4,T,0
2015,Acetaminophen/Codeine Phosphate,CO,4,F,1993
2015,Acetaminophen/Hydrocodone Bitartrate,CO,4,F,64486
2015,Acetaminophen/Hydrocodone Bitartrate,CO,4,T,0
2015,Acetaminophen/Oxycodone Hydrochloride,CO,4,F,57493
2015,Acetaminophen/Oxycodone Hydrochloride,CO,4,T,0
2015,Acetaminophen/Tramadol Hydrochloride,CO,4,F,445
2015,Acetaminophen/Tramadol Hydrochloride,CO,4,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CO,4,F,207
2015,Aspirin/Oxycodone Hydrochloride,CO,4,F,19
2015,Aspirin/Oxycodone Hydrochloride,CO,4,T,0
2015,Codeine Sulfate,CO,4,F,28
2015,Codeine Sulfate,CO,4,T,0
2015,Fentanyl,CO,4,F,3600
2015,Fentanyl,CO,4,T,0
2015,Fentanyl Citrate,CO,4,F,5927
2015,Fentanyl Citrate,CO,4,T,0
2015,Hydrocodone Bitartrate/Ibuprofen,CO,4,F,744
2015,Hydrocodone Bitartrate/Ibuprofen,CO,4,T,0
2015,Hydromorphone Hydrochloride,CO,4,F,9640
2015,Hydromorphone Hydrochloride,CO,4,T,0
2015,Ibuprofen/Oxycodone Hydrochloride,CO,4,T,0
2015,Meperidine Hydrochloride,CO,4,F,84
2015,Meperidine Hydrochloride,CO,4,T,0
2015,Methadone Hydrochloride,CO,4,F,2347
2015,Methadone Hydrochloride,CO,4,T,0
2015,Morphine Sulfate,CO,4,F,11667
2015,Morphine Sulfate,CO,4,T,0
2015,Morphine Sulfate/Naltrexone Hydrochloride,CO,4,T,0
2015,Oxycodone Hydrochloride,CO,4,F,32376
2015,Oxycodone Hydrochloride,CO,4,T,0
2015,Oxymorphone Hydrochloride,CO,4,F,267
2015,Oxymorphone Hydrochloride,CO,4,T,0
2015,Tramadol Hydrochloride,CO,4,F,27787
2015,Tramadol Hydrochloride,CO,4,T,0
2015,APAP/Butalbital/Caff/Codeine Phos,CT,1,F,349
2015,APAP/Butalbital/Caff/Codeine Phos,CT,1,T,0
2015,Acetaminophen/Codeine Phosphate,CT,1,F,56
2015,Acetaminophen/Codeine Phosphate,CT,1,T,0
2015,Acetaminophen/Hydrocodone Bitartrate,CT,1,F,19352
2015,Acetaminophen/Hydrocodone Bitartrate,CT,1,T,0
2015,Acetaminophen/Oxycodone Hydrochloride,CT,1,F,40376
2015,Acetaminophen/Oxycodone Hydrochloride,CT,1,T,0
2015,Acetaminophen/Tramadol Hydrochloride,CT,1,F,1598
2015,Acetaminophen/Tramadol Hydrochloride,CT,1,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CT,1,F,131
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CT,1,T,0
2015,Aspirin/Carisoprodol/Codeine Phosphate,CT,1,T,0
2015,Aspirin/Oxycodone Hydrochloride,CT,1,T,0
2015,Codeine Sulfate,CT,1,F,44
2015,Codeine Sulfate,CT,1,T,0
2015,Fentanyl,CT,1,F,2790
2015,Fentanyl,CT,1,T,0
2015,Fentanyl Citrate,CT,1,F,3044
2015,Fentanyl Citrate,CT,1,T,0
2015,Hydrocodone Bitartrate/Ibuprofen,CT,1,F,815
2015,Hydrocodone Bitartrate/Ibuprofen,CT,1,T,0
2015,Hydromorphone Hydrochloride,CT,1,F,9256
2015,Hydromorphone Hydrochloride,CT,1,T,0
2015,Ibuprofen/Oxycodone Hydrochloride,CT,1,T,0
2015,Meperidine Hydrochloride,CT,1,F,36
2015,Meperidine Hydrochloride,CT,1,T,0
2015,Methadone Hydrochloride,CT,1,F,1320
2015,Methadone Hydrochloride,CT,1,T,0
2015,Morphine Sulfate,CT,1,F,5570
2015,Morphine Sulfate,CT,1,T,0
2015,Oxycodone Hydrochloride,CT,1,F,28513
2015,Oxycodone Hydrochloride,CT,1,T,0
2015,Oxymorphone Hydrochloride,CT,1,F,261
2015,Oxymorphone Hydrochloride,CT,1,T,0
2015,Tramadol Hydrochloride,CT,1,F,20639
2015,Tramadol Hydrochloride,CT,1,T,0
2015,APAP/Butalbital/Caff/Codeine Phos,CT,2,F,399
2015,APAP/Butalbital/Caff/Codeine Phos,CT,2,T,0
2015,Acetaminophen/Codeine Phosphate,CT,2,F,93
2015,Acetaminophen/Codeine Phosphate,CT,2,T,0
2015,Acetaminophen/Hydrocodone Bitartrate,CT,2,F,20290
2015,Acetaminophen/Hydrocodone Bitartrate,CT,2,T,0
2015,Acetaminophen/Oxycodone Hydrochloride,CT,2,F,41896
2015,Acetaminophen/Oxycodone Hydrochloride,CT,2,T,0
2015,Acetaminophen/Tramadol Hydrochloride,CT,2,F,1617
2015,Acetaminophen/Tramadol Hydrochloride,CT,2,T,0
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CT,2,F,110
2015,Aspirin/Carisoprodol/Codeine Phosphate,CT,2,T,0
2015,Aspirin/Oxycodone Hydrochloride,CT,2,T,0
2015,Codeine Sulfate,CT,2,F,53
2015,Codeine Sulfate,CT,2,T,0
2015,Fentanyl,CT,2,F,2598
2015,Fentanyl,CT,2,T,0
2015,Fentanyl Citrate,CT,2,F,3102
2015,Fentanyl Citrate,CT,2,T,0
2015,Hydrocodone Bitartrate/Ibuprofen,CT,2,F,709
2015,Hydrocodone Bitartrate/Ibuprofen,CT,2,T,0
2015,Hydromorphone Hydrochloride,CT,2,F,9709
2015,Hydromorphone Hydrochloride,CT,2,T,0
2015,Levorphanol Tartrate,CT,2,T,0
2015,Meperidine Hydrochloride,CT,2,F,62
